ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000967.SZ,20241105,4.81,4.88,4.79,4.87,4.82,0.05,1.0373,150008.01,72731.478
000967.SZ,20241104,4.72,4.83,4.72,4.82,4.77,0.05,1.0482,135452.46,64919.752
000967.SZ,20241101,4.83,4.84,4.72,4.77,4.83,-0.06,-1.2422,156940.66,75049.068
000967.SZ,20241031,4.73,4.84,4.73,4.83,4.76,0.07,1.4706,157146.08,75499.931
000967.SZ,20241030,4.7,4.78,4.7,4.76,4.72,0.04,0.8475,140154.18,66373.526
000967.SZ,20241029,4.84,4.85,4.69,4.72,4.81,-0.09,-1.8711,167915.97,79649.623
000967.SZ,20241028,4.64,4.81,4.61,4.81,4.64,0.17,3.6638,228156.62,107926.08
000967.SZ,20241025,4.58,4.64,4.53,4.64,4.57,0.07,1.5317,103806.81,47782.812
000967.SZ,20241024,4.57,4.61,4.54,4.57,4.58,-0.01,-0.2183,84115.66,38411.207
000967.SZ,20241023,4.58,4.64,4.54,4.58,4.58,0.0,0.0,159980.76,73335.97
000967.SZ,20241022,4.48,4.58,4.46,4.58,4.47,0.11,2.4609,156463.18,70771.543
000967.SZ,20241021,4.54,4.56,4.45,4.47,4.49,-0.02,-0.4454,146172.39,65684.078
000967.SZ,20241018,4.42,4.58,4.35,4.49,4.41,0.08,1.8141,222177.05,98947.322
000967.SZ,20241017,4.55,4.57,4.41,4.41,4.53,-0.12,-2.649,131463.56,58818.674
000967.SZ,20241016,4.47,4.57,4.45,4.53,4.49,0.04,0.8909,139772.19,63234.177
000967.SZ,20241015,4.62,4.62,4.49,4.49,4.63,-0.14,-3.0238,161459.33,73557.787
000967.SZ,20241014,4.53,4.64,4.47,4.63,4.49,0.14,3.118,227786.9,103904.309
000967.SZ,20241011,4.62,4.63,4.43,4.49,4.62,-0.13,-2.8139,185746.5,83997.308
000967.SZ,20241010,4.64,4.72,4.52,4.62,4.55,0.07,1.5385,244654.69,113432.673
000967.SZ,20241009,4.8,4.81,4.51,4.55,4.86,-0.31,-6.3786,348584.02,162237.316
000967.SZ,20241008,5.13,5.13,4.63,4.86,4.68,0.18,3.8462,460077.73,225070.317
000967.SZ,20240930,4.46,4.73,4.44,4.68,4.34,0.34,7.8341,391887.09,179945.16
000967.SZ,20240927,4.28,4.39,4.25,4.34,4.22,0.12,2.8436,214224.23,92392.642
000967.SZ,20240926,4.04,4.22,4.04,4.22,4.07,0.15,3.6855,139635.41,57830.625
000967.SZ,20240925,4.05,4.14,4.03,4.07,4.0,0.07,1.75,164595.3,67408.146
000967.SZ,20240924,3.87,4.0,3.85,4.0,3.86,0.14,3.6269,147885.96,58374.906
000967.SZ,20240923,3.81,3.86,3.79,3.86,3.81,0.05,1.3123,72917.93,27942.609
000967.SZ,20240920,3.88,3.88,3.79,3.81,3.84,-0.03,-0.7813,81416.55,31070.305
000967.SZ,20240919,3.76,3.86,3.75,3.84,3.76,0.08,2.1277,99968.63,38193.583
000967.SZ,20240918,3.78,3.79,3.71,3.76,3.78,-0.02,-0.5291,94010.5,35220.49
000967.SZ,20240913,3.81,3.82,3.77,3.78,3.81,-0.03,-0.7874,84388.33,31985.79
000967.SZ,20240912,3.79,3.84,3.78,3.81,3.77,0.04,1.061,79299.83,30236.784
000967.SZ,20240911,3.8,3.82,3.76,3.77,3.82,-0.05,-1.3089,56426.96,21366.559
000967.SZ,20240910,3.83,3.84,3.74,3.82,3.81,0.01,0.2625,92637.0,35052.167
000967.SZ,20240909,3.87,3.88,3.8,3.81,3.85,-0.04,-1.039,72945.64,27913.79
